num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :
7637,Lu0.8Ca0.2Ba2.0Cu3.0O6.81,RE123,52.0,3.883,3.815,11.66,PHC2890280,"A. Sequiera, K.I. Gnanasekar, L.C. Gupta, R. Pinto, Rajni Sharma,",Superconductivity in Lu1-xCaxBa2Cu3O6+delta: holes generated by Ca,"Physica.C,289(1997)280-290",1997.0,3.883
7638,Lu0.7Ca0.3Ba2.0Cu3.0O6.78,RE123,54.0,3.875,3.814,11.661,PHC2890280,"A. Sequiera, K.I. Gnanasekar, L.C. Gupta, R. Pinto, Rajni Sharma,",Superconductivity in Lu1-xCaxBa2Cu3O6+delta: holes generated by Ca,"Physica.C,289(1997)280-290",1997.0,3.875
7640,Lu0.7Ca0.3Ba2.0Cu3.0O6.62,RE123,80.0,3.877,3.817,11.707,PHC2890280,"A. Sequiera, K.I. Gnanasekar, L.C. Gupta, R. Pinto, Rajni Sharma,",Superconductivity in Lu1-xCaxBa2Cu3O6+delta: holes generated by Ca,"Physica.C,289(1997)280-290",1997.0,3.877
7641,Lu0.8Ca0.2Ba2.0Cu3.0O6.91,RE123,48.0,3.882,3.81,11.665,PHC2890280,"A. Sequiera, K.I. Gnanasekar, L.C. Gupta, R. Pinto, Rajni Sharma,",Superconductivity in Lu1-xCaxBa2Cu3O6+delta: holes generated by Ca,"Physica.C,289(1997)280-290",1997.0,3.882
7642,Lu0.7Ca0.3Ba2.0Cu3.0O6.88,RE123,45.0,3.806,3.861,11.654000000000002,PHC2890280,"A. Sequiera, K.I. Gnanasekar, L.C. Gupta, R. Pinto, Rajni Sharma,",Superconductivity in Lu1-xCaxBa2Cu3O6+delta: holes generated by Ca,"Physica.C,289(1997)280-290",1997.0,3.806
7707,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,110.0,3.855,,15.842,JP00901451,"F.M. Pan, H M Shao, Mao Zhiqing, N Xu, SS Jiang, X S Wu, Zhang Yuheng, Zuo Jian,",The crystal structure of the superconductor HgBa2Ca2Cu3O8+delta with Pb substitution,J.Phys.;Cond.Matter9(1997)1451-1460,1997.0,3.855
7710,Hg0.7Pb0.3Ba2.0Ca2.0Cu3.0O8.0,Hg1223,143.0,3.842,,15.824000000000002,JP00901451,"F.M. Pan, H M Shao, Mao Zhiqing, N Xu, SS Jiang, X S Wu, Zhang Yuheng, Zuo Jian,",The crystal structure of the superconductor HgBa2Ca2Cu3O8+delta with Pb substitution,J.Phys.;Cond.Matter9(1997)1451-1460,1997.0,3.842
7749,La1.85Sr0.15Cu1.0O4.0,T,37.8,3.771,,13.217,SUP0100159,"G. J. Xu, H. Zhang, J. Lin, S.S. Jiang, W.J. Liu, W.M. Chen, X. Jin, X.S. Wu, Z.Q. Mao,",Structure Studies of La1.85Sr0.15CuO4 Doped with Ng at High Doping Level,"J.Superconductivity,(1997)159",1997.0,3.771
7751,La1.85Sr0.15Cu0.9Mg0.1O4.0,T,29.6,3.779,,13.16,SUP0100159,"G. J. Xu, H. Zhang, J. Lin, S.S. Jiang, W.J. Liu, W.M. Chen, X. Jin, X.S. Wu, Z.Q. Mao,",Structure Studies of La1.85Sr0.15CuO4 Doped with Ng at High Doping Level,"J.Superconductivity,(1997)159",1997.0,3.779
7752,La1.85Sr0.15Cu0.8Mg0.2O4.0,T,15.6,3.786,,13.192,SUP0100159,"G. J. Xu, H. Zhang, J. Lin, S.S. Jiang, W.J. Liu, W.M. Chen, X. Jin, X.S. Wu, Z.Q. Mao,",Structure Studies of La1.85Sr0.15CuO4 Doped with Ng at High Doping Level,"J.Superconductivity,(1997)159",1997.0,3.786
7760,Nd1.0Ba2.0Cu3.0O6.95,RE123,89.0,3.865,3.9167,11.754,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.865
7761,Nd1.1Ba1.9Cu3.0O6.96,RE123,87.6,3.8614,3.9144,11.7378,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.8614
7762,Nd1.15Ba1.85Cu3.0O6.96,RE123,76.8,3.8703,3.9077,11.7192,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.8703
7763,Nd1.25Ba1.75Cu3.0O6.99,RE123,52.7,3.889,,11.6871,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.889
7764,Nd1.35Ba1.65Cu3.0O7.02,RE123,35.9,3.8881,,11.6643,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.8881
7765,Nd1.45Ba1.55Cu3.0O7.08,RE123,26.5,3.885,,11.6244,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.885
7766,Nd1.5Ba1.5Cu3.0O7.12,RE123,15.4,3.8855,,11.6097,JMR0122907,"A. Knizhnik, B. Fisher, G.M. Reisner, J. Genossar, L. Patlagan,",The thermopower of Nd1+xBa2-xCu3Oy in a comparative study of effects of Ba-site doping versus chain-Cu-site doping,J.Mater.Res.12(1997)2907,1997.0,3.8855
7767,Pb2.0Sr2.0Y0.5Ca0.5Cu3.0O8.1882,Pb3212,62.0,5.395,5.318,15.731,MPL0110311,"BAI-RU ZHAO, DE GAO, SHU-FEN JIANG, SHU-LIAN JIA, XIAO-HUI GAO,",STRUCTURE AND PROPERTIES OF SUBSTITUTION OF FLUORINE FOR APICAL OXYGEN IN Pb2Sr2Y0.5Ca0.5Cu3O8+delta SUPERCONDUCTOR,"Mod.Phys.Lett.B,11(1997)311-321",1997.0,3.814841084501423
7768,Pb2.0Sr2.0Y0.5Ca0.5Cu3.0F0.253O7.9858,Pb3212,68.0,5.391,5.119,15.727,MPL0110311,"BAI-RU ZHAO, DE GAO, SHU-FEN JIANG, SHU-LIAN JIA, XIAO-HUI GAO,",STRUCTURE AND PROPERTIES OF SUBSTITUTION OF FLUORINE FOR APICAL OXYGEN IN Pb2Sr2Y0.5Ca0.5Cu3O8+delta SUPERCONDUCTOR,"Mod.Phys.Lett.B,11(1997)311-321",1997.0,3.8120126573766773
7769,Pb2.0Sr2.0Y0.5Ca0.5Cu3.0F0.5612O7.649,Pb3212,72.0,5.385,5.105,15.718,MPL0110311,"BAI-RU ZHAO, DE GAO, SHU-FEN JIANG, SHU-LIAN JIA, XIAO-HUI GAO,",STRUCTURE AND PROPERTIES OF SUBSTITUTION OF FLUORINE FOR APICAL OXYGEN IN Pb2Sr2Y0.5Ca0.5Cu3O8+delta SUPERCONDUCTOR,"Mod.Phys.Lett.B,11(1997)311-321",1997.0,3.807770016689558
7770,Pb2.0Sr2.0Y0.5Ca0.5Cu3.0F0.8115O7.3458,Pb3212,78.0,5.38,5.098,15.701,MPL0110311,"BAI-RU ZHAO, DE GAO, SHU-FEN JIANG, SHU-LIAN JIA, XIAO-HUI GAO,",STRUCTURE AND PROPERTIES OF SUBSTITUTION OF FLUORINE FOR APICAL OXYGEN IN Pb2Sr2Y0.5Ca0.5Cu3O8+delta SUPERCONDUCTOR,"Mod.Phys.Lett.B,11(1997)311-321",1997.0,3.804234482783625
7771,Pb2.0Sr2.0Y0.5Ca0.5Cu3.0F1.0031O7.2608,Pb3212,73.0,5.376,5.096,15.685,MPL0110311,"BAI-RU ZHAO, DE GAO, SHU-FEN JIANG, SHU-LIAN JIA, XIAO-HUI GAO,",STRUCTURE AND PROPERTIES OF SUBSTITUTION OF FLUORINE FOR APICAL OXYGEN IN Pb2Sr2Y0.5Ca0.5Cu3O8+delta SUPERCONDUCTOR,"Mod.Phys.Lett.B,11(1997)311-321",1997.0,3.8014060556588793
7783,La1.0Ca1.0Ba1.0Cu3.0O7.0,RE123,69.0,3.869,,11.645,MPL0110323,"A.V. NARLIKAR, D.A. LANDINES TELLEZ, E. GMERIN, J. ALBINKO AGUIAR, J.M. FERREIRA, RAJVIR SINGH, S. UMA, V.P.S. AWANA,",SUPERCONDUCTIVITY AND MAGNETIC ORDERING OF Pr IN CaLa1-xPrxBaCu3O7 SYSTEM,"Mod.Phys.Lett.B,11(1997)323-331",1997.0,3.869
7784,La0.7Pr0.3Ca1.0Ba1.0Cu3.0O7.0,RE123,40.0,3.866,,11.632,MPL0110323,"A.V. NARLIKAR, D.A. LANDINES TELLEZ, E. GMERIN, J. ALBINKO AGUIAR, J.M. FERREIRA, RAJVIR SINGH, S. UMA, V.P.S. AWANA,",SUPERCONDUCTIVITY AND MAGNETIC ORDERING OF Pr IN CaLa1-xPrxBaCu3O7 SYSTEM,"Mod.Phys.Lett.B,11(1997)323-331",1997.0,3.866
7788,Pr1.79Ce0.15Sr0.06Cu1.0O3.94,T',21.0,3.96,,12.16,JMR0122526,"A. Varela, J.M. Gonza'les-Calbet, M. Vallet-Regi',",Phase indentification and superconductivity transitions in Sr-doped Pr1.85Ce0.15CuO4+delta,J.Mater.Res.12(1997)2526,1997.0,3.96
7804,Y1.0La0.2Ba1.8Cu3.0O7.06,Y123,48.9,3.889,3.825,11.638,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.889
7805,Y1.0La0.2Ba1.8Cu3.0O7.16,Y123,61.7,3.882,3.839,11.632,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.882
7806,Y1.0La0.2Ba1.8Cu3.0O7.26,Y123,67.6,3.876,3.846,11.625,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.876
7807,Y1.0La0.2Ba1.8Cu3.0O7.36,Y123,89.1,3.863,3.851,11.608,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.863
7808,Y1.0La0.2Ba1.8Cu3.0O7.46,Y123,89.8,3.86,,11.608,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.86
7809,Y1.0La0.2Ba1.8Cu3.0O7.49,Y123,90.4,3.86,,11.595,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.86
7810,Y1.0La0.2Ba1.8Cu3.0O7.57,Y123,89.6,3.861,,11.595,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.861
7811,Y1.0La0.2Ba1.8Cu3.0O7.62,Y123,87.9,3.86,,11.595,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.86
7812,Y1.0La0.2Ba1.8Cu3.0O7.64,Y123,88.1,3.862,,11.601,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.862
7813,Y1.0La0.2Ba1.8Cu3.0O7.74,Y123,89.1,3.861,,11.597,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.861
7814,Y1.0La0.2Ba1.8Cu3.0O7.77,Y123,89.8,3.866,,11.595,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.866
7815,Y1.0La0.2Ba1.8Cu3.0O7.79,Y123,90.4,3.86,,11.59,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.86
7816,La1.2Ba1.8Cu3.0O7.2,RE123,27.0,3.924,3.913,11.745,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.924
7817,La1.2Ba1.8Cu3.0O7.3,RE123,27.0,3.927,3.918,11.741,JJP0360473,"Bin OKAI, Katsuo KATO,",Tc of Overdoped YLa0.2Ba1.8Cu3O7.06+y and La1.2Ba1.8Cu3O7.2+y,Japanese J.Appl.Phys.Lett.36(1997)473-475,1997.0,3.927
7828,Y0.8Pr0.2Ba2.0Cu3.0O7.0,Y123,58.7,3.898,3.834,11.673,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.898
7829,Y0.8Pr0.2Ba2.0Cu3.0O7.1,Y123,57.6,3.896,3.841,11.665,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.896
7830,Y0.8Pr0.2Ba2.0Cu3.0O7.2,Y123,63.3,3.891,3.846,11.654000000000002,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.891
7831,Y0.8Pr0.2Ba2.0Cu3.0O7.3,Y123,62.6,3.873,3.861,11.638,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.873
7832,Y0.8Pr0.2Ba2.0Cu3.0O7.4,Y123,59.8,3.87,,11.635,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.87
7833,Y0.8Pr0.2Ba2.0Cu3.0O7.5,Y123,62.9,3.868,,11.640999999999998,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.868
7834,Y0.8Pr0.2Ba2.0Cu3.0O7.55,Y123,68.3,3.869,,11.639,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.869
7836,Y0.8Pr0.2Ba2.0Cu3.0O7.65,Y123,66.5,3.873,,11.629,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.873
7837,Y0.8Pr0.2Ba2.0Cu3.0O7.67,Y123,67.5,3.868,,11.630999999999998,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.868
7838,Y0.8Pr0.2Ba2.0Cu3.0O7.79,Y123,65.4,3.868,,11.629,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.868
7839,Y0.8Pr0.2Ba2.0Cu3.0O8.04,Y123,64.4,3.873,,11.627,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.873
7840,Y0.8Pr0.2Ba2.0Cu3.0O8.06,Y123,65.8,3.875,,11.623,JJP0361374,"Bin OKAI, Katsuo KATO,",High-Oxygen-Pressure Synthesis of Superconducting Y0.8Pr0.2Ba2Cu3O8,Japanese J.Appl.Phys.Lett.36(1997)1374-1375,1997.0,3.875
7849,Y0.9Ca0.1Ba2.0Cu3.0O6.5,Y123,79.3,3.834,3.878,11.745,JSC1270056,"H. Mazaki, L.G. Johansson, M. Kakihana, M. Osada, P. Berastegui, S. Tochihara, S.-G. Eriksson,",A Neutron Diffraction Study of Ca Doped and Oxygen Deficient YBa2Cu3O7-delta,J.Solid State Chem.127(1996)56-63,1996.0,3.834
7853,Y0.9Ca0.1Ba2.0Cu3.0O6.03,Y123,19.8,3.857,,11.835,JSC1270056,"H. Mazaki, L.G. Johansson, M. Kakihana, M. Osada, P. Berastegui, S. Tochihara, S.-G. Eriksson,",A Neutron Diffraction Study of Ca Doped and Oxygen Deficient YBa2Cu3O7-delta,J.Solid State Chem.127(1996)56-63,1996.0,3.857
7854,Y0.8Ca0.2Ba2.0Cu3.0O6.03,Y123,43.5,3.854,,11.83,JSC1270056,"H. Mazaki, L.G. Johansson, M. Kakihana, M. Osada, P. Berastegui, S. Tochihara, S.-G. Eriksson,",A Neutron Diffraction Study of Ca Doped and Oxygen Deficient YBa2Cu3O7-delta,J.Solid State Chem.127(1996)56-63,1996.0,3.854
7859,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,91.0,3.881,,9.522,PHC2890153,"G.B. Peacock, I. Gameson, J.J. Capponi, M. Slaski, P.P. Edwards,",Fluorination of mercury-based high-temperature superconductors,"Physica.C,289(1997)153-160",1997.0,3.881
7860,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,35.0,3.921,,9.611,PHC2890153,"G.B. Peacock, I. Gameson, J.J. Capponi, M. Slaski, P.P. Edwards,",Fluorination of mercury-based high-temperature superconductors,"Physica.C,289(1997)153-160",1997.0,3.921
7861,Hg1.0Ba2.0Ca1.0Cu2.0O6.0,Hg1212,120.0,3.87,,12.720999999999998,PHC2890153,"G.B. Peacock, I. Gameson, J.J. Capponi, M. Slaski, P.P. Edwards,",Fluorination of mercury-based high-temperature superconductors,"Physica.C,289(1997)153-160",1997.0,3.87
7862,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,115.0,3.855,,15.826,PHC2890153,"G.B. Peacock, I. Gameson, J.J. Capponi, M. Slaski, P.P. Edwards,",Fluorination of mercury-based high-temperature superconductors,"Physica.C,289(1997)153-160",1997.0,3.855
7871,Tl1.0Ba2.0Ca2.0Cu3.0O9.0,Tl1223,110.0,3.853,,15.913,APL0712370,"A.M. Hermann, V. Badri, Y.T. Wang,",Significantly enhanced flux pinning in the Bi-substituted TlBa2Ca2Cu3Oy system,Appl.Phys.Lett.71(1997)2370,1997.0,3.853
7872,Tl0.8Bi0.2Ba2.0Ca2.0Cu3.0O9.0,Tl1223,116.0,3.846,,15.816,APL0712370,"A.M. Hermann, V. Badri, Y.T. Wang,",Significantly enhanced flux pinning in the Bi-substituted TlBa2Ca2Cu3Oy system,Appl.Phys.Lett.71(1997)2370,1997.0,3.846
7893,Y1.0Ba2.0Cu3.0O8.0,Y123,93.0,3.826,3.887,11.682,PHC2980066,"J. Gao, W.H. Tang,",Influence of Nd at Ba-sites on superconductivity of YBa2-x NdxCu3Oy,"Physica.C,298(1998)66-72",1998.0,3.826
7926,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.05,Pb1201,37.6,3.774,,8.691,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.774
7927,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.06,Pb1201,37.8,3.776,,8.687000000000001,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.776
7928,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.09,Pb1201,36.7,3.776,,8.687999999999999,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.776
7929,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.12,Pb1201,35.9,3.777,,8.665,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.777
7930,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.15,Pb1201,32.0,3.784,,8.668,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.784
7931,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.19,Pb1201,25.1,3.788,,8.662,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.788
7932,Pb0.6Cu0.4Sr1.0La1.0Cu1.0O5.21,Pb1201,25.1,3.795,,8.637,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.795
7944,Pb0.5Cu0.5Sr1.0La1.0Cu1.0O5.03,Pb1201,36.7,3.778,,8.676,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.778
7945,Pb0.5Cu0.5Sr1.0La1.0Cu1.0O5.05,Pb1201,36.7,3.772,,8.687999999999999,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.772
7946,Pb0.5Cu0.5Sr1.0La1.0Cu1.0O5.1,Pb1201,31.9,3.778,,8.666,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.778
7947,Pb0.5Cu0.5Sr1.0La1.0Cu1.0O5.15,Pb1201,28.0,3.789,,8.649,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.789
7948,Pb0.5Cu0.5Sr1.0La1.0Cu1.0O5.19,Pb1201,24.1,3.791,,8.627,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.791
7949,Pb0.5Cu0.5Sr0.8La1.2Cu1.0O5.01,Pb1201,38.7,3.772,,8.684,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.772
7950,Pb0.5Cu0.5Sr0.8La1.2Cu1.0O5.1,Pb1201,34.9,3.783,,8.673,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.783
7951,Pb0.5Cu0.5Sr0.8La1.2Cu1.0O5.16,Pb1201,28.0,3.791,,8.651,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.791
7952,Pb0.5Cu0.5Sr0.8La1.2Cu1.0O5.25,Pb1201,25.2,3.799,,8.632,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.799
7953,Pb0.5Cu0.5Sr0.9La1.1Cu1.0O5.02,Pb1201,38.5,3.771,,8.687999999999999,PHC2680095,"Eriko Ohshima, Masae Kikuchi, Masayasu Nagoshi, Minako Shida, Yasuhiko Syono,","Valence analysis of Pb and Cu and superconductivity of(Pb,Cu)(Sr,La)2CuOy","Physica.C,268(1996)95-99",1996.0,3.771
